"","V1","V2"
"141",1.390814783,1.14555616928667
"142",1.252339281,1.15308562217243
"143",1.043593799,1.02569922592112
"144",1.149226445,1.08926515866738
"145",1.569317214,1.40793962189424
"146",1.325704579,1.31730246848066
"147",1.120376263,1.08457795029739
"148",1.450288978,1.22872078375452
"149",1.158126573,0.803356919097513
"150",1.092798701,1.02173800663039
"151",1.122803774,1.19535592433168
"152",1.215329474,1.21886629973572
"153",0.978422956,1.06519965463156
"154",1.177660503,1.11184381724197
"155",1.28533147,1.37884841972852
"156",1.216372673,1.23209393237027
"157",1.14814214,1.03053075091896
"158",1.658246554,1.29035360828239
"159",1.518630082,1.17870343898343
"160",1.117496411,1.01904404640814
"161",1.137564674,1.17383021532667
"162",1.150604268,1.12165155897994
"163",0.959498915,1.16514386379583
"164",1.161999992,1.08575088969494
"165",1.012801498,1.03095804455866
"166",1.026147226,1.17684920783567
"167",1.111380386,1.10585743559561
"168",1.611040429,1.39907040873088
"169",1.19561933,1.35867984007111
"170",1.255974992,1.32505379698344
"171",1.222324987,1.32344789102421
"172",1.303815176,1.18971003726322
"173",1.089811895,1.0436013194777
"174",0.921481928,1.15199874724391
"175",0.982536857,1.14178317214164
"176",1.316730108,1.04883593483273
"177",1.040806746,1.18676637185043
"178",1.089973638,1.14399364654339
"179",1.585142807,1.17430241748594
"180",1.435685915,1.26248141534124
"181",0.932737634,1.05696299882457
"182",1.191235259,1.18817006104886
"183",1.482253628,1.39376239629926
"184",1.264498283,1.21750690788885
"185",1.157837509,1.18135271331264
"186",1.409033667,1.30015399393846
"187",1.090312381,1.12373380383331
"188",0.543290944,0.834512464744771
"189",1.530659473,1.38726660275983
"190",1.019330726,1.15913426720929
"191",1.456263759,1.41932667890749
"192",1.367552505,1.16711292973844
"193",0.989396592,1.07500512570014
"194",1.224467638,1.28287827743426
"195",1.300710397,1.29202432084913
"196",1.120474201,1.13919624076988
"197",1.078059907,1.02020983365559
"198",1.133089302,1.24911044404726
"199",1.230499964,1.12884276200524
"200",1.408750864,1.30938567147802
